"","unknown_id","id","used_name","full_name","gender","height_in_cm","weight_in_kg","birth_date","birth_date_Olympedia","age","age_Olympedia","death_date","birth_country","birth_country_Olympedia","birth_country_full","birth_country_full_Olympedia","birth_country_full (2024 imported too)","birth_region_2024","birth_region_Olympedia","birth_city_Olympedia","latitude","longitude","year","sport","team","gapminder_countryname","event","medal","place","tied","season","event_unmodified","GDP per capita, PPP (constant 2021 international $)","GDP total, PPP (constant 2021 international $)","GDP per capita growth (%)","Population","Gini","Roles","Born","Died","NOC","Affiliations","Nick/petnames","Title(s)","Other names","Nationality","Original name","Name order"
"17188","298937","148048","Ling Zhi","Ling Zhi","Male",NA,NA,"6 April 1994","6 April 1994","28","28",NA,"CHN",NA,"China",NA,NA,NA,NA,NA,NA,NA,"2022","Curling","CHN","China","Mixed Doubles, Mixed",NA,"9","0","Winter Olympics","Mixed Doubles, Mixed","21019.45723093051","29956500996991.4","1.03002576026266","1425179569","39.1","Competed in Olympic Games","6 April 1994",NA,"People's Republic of China",NA,NA,NA,NA,NA,"凌•智",NA
"17189","298938","148049","Ma Xiuyue","Ma Xiuyue","Male",NA,NA,"21 May 1991","21 May 1991","31","31",NA,"CHN","CHN","China","China",NA,NA,"Heilongjiang","Harbin",NA,NA,"2022","Curling","CHN","China","Curling, Men",NA,"5","0","Winter Olympics","Curling, Men","21019.45723093051","29956500996991.4","1.03002576026266","1425179569","39.1","Competed in Olympic Games","21 May 1991 in Harbin, Heilongjiang (CHN)",NA,"People's Republic of China",NA,NA,NA,NA,NA,"马•秀玥",NA
"17190","298939","148050","Wang Zhiyu","Wang Zhiyu","Male",NA,NA,"24 August 1996","24 August 1996","26","26",NA,"CHN","CHN","China","China",NA,NA,"Heilongjiang","Harbin",NA,NA,"2022","Curling","CHN","China","Curling, Men",NA,"5","0","Winter Olympics","Curling, Men","21019.45723093051","29956500996991.4","1.03002576026266","1425179569","39.1","Competed in Olympic Games","24 August 1996 in Harbin, Heilongjiang (CHN)",NA,"People's Republic of China",NA,NA,NA,NA,NA,"王•智宇",NA
"17191","298940","148051","Xu Jingtao","Xu Jingtao","Male",NA,NA,"5 August 1993","5 August 1993","29","29",NA,"CHN","CHN","China","China",NA,NA,"Heilongjiang","Harbin",NA,NA,"2022","Curling","CHN","China","Curling, Men",NA,"5","0","Winter Olympics","Curling, Men","21019.45723093051","29956500996991.4","1.03002576026266","1425179569","39.1","Competed in Olympic Games","5 August 1993 in Harbin, Heilongjiang (CHN)",NA,"People's Republic of China",NA,NA,NA,NA,NA,"许•静韬",NA
"17192","298941","148052","Zou Qiang","Zou Qiang","Male",NA,NA,"13 August 1991","13 August 1991","31","31",NA,"CHN",NA,"China",NA,NA,NA,NA,NA,NA,NA,"2022","Curling","CHN","China","Curling, Men",NA,"5","0","Winter Olympics","Curling, Men","21019.45723093051","29956500996991.4","1.03002576026266","1425179569","39.1","Competed in Olympic Games","13 August 1991",NA,"People's Republic of China",NA,NA,NA,NA,NA,"邹•强",NA
"17193","298942","148053","Li Nan","Li Nan","Female",NA,NA,"3 March 1992","3 March 1992","30","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022","Freestyle Skiing","CHN","China","Moguls, Women",NA,"25","0","Winter Olympics","Moguls, Women","21019.45723093051","29956500996991.4","1.03002576026266","1425179569","39.1","Competed in Olympic Games","3 March 1992",NA,"People's Republic of China",NA,NA,NA,NA,NA,"李•楠",NA
"17194","298943","148054","Pu Rui","Pu Rui","Female",NA,NA,"7 April 2001","7 April 2001","21","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022","Freestyle Skiing","CHN","China","Ski Cross, Women",NA,"25","0","Winter Olympics","Ski Cross, Women","21019.45723093051","29956500996991.4","1.03002576026266","1425179569","39.1","Competed in Olympic Games","7 April 2001",NA,"People's Republic of China",NA,NA,NA,NA,NA,"普•蕊",NA
"17195","298944","148055","Shao Qi","Shao Qi","Female",NA,NA,"10 July 2001","10 July 2001","21","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022","Freestyle Skiing","CHN","China","Aerials, Women",NA,"17","0","Winter Olympics","Aerials, Women","21019.45723093051","29956500996991.4","1.03002576026266","1425179569","39.1","Competed in Olympic Games","10 July 2001",NA,"People's Republic of China",NA,NA,NA,NA,NA,"邵•琪",NA
"17196","298945","148056","He Binghan","He Binghan","Male",NA,NA,"26 August 2003","26 August 2003","19","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022","Freestyle Skiing","CHN","China","Halfpipe, Men",NA,"21","0","Winter Olympics","Halfpipe, Men","21019.45723093051","29956500996991.4","1.03002576026266","1425179569","39.1","Competed in Olympic Games","26 August 2003",NA,"People's Republic of China",NA,NA,NA,NA,NA,"何•炳含",NA
"17197","298946","148057","He Jinbo","He Jinbo","Male",NA,NA,"17 January 2005","17 January 2005","17","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022","Freestyle Skiing","CHN","China","Slopestyle, Men",NA,"22","0","Winter Olympics","Slopestyle, Men","21019.45723093051","29956500996991.4","1.03002576026266","1425179569","39.1","Competed in Olympic Games","17 January 2005",NA,"People's Republic of China",NA,NA,NA,NA,NA,"何•金博",NA
"17198","298947","148057","He Jinbo","He Jinbo","Male",NA,NA,"17 January 2005","17 January 2005","17","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022","Freestyle Skiing","CHN","China","Big Air, Men",NA,"27","0","Winter Olympics","Big Air, Men","21019.45723093051","29956500996991.4","1.03002576026266","1425179569","39.1","Competed in Olympic Games","17 January 2005",NA,"People's Republic of China",NA,NA,NA,NA,NA,"何•金博",NA
"17199","298948","148058","Sun Jiaxu","Sun Jiaxu","Male",NA,NA,"1 June 1999","1 June 1999","23","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022","Freestyle Skiing","CHN","China","Aerials, Men",NA,"18","0","Winter Olympics","Aerials, Men","21019.45723093051","29956500996991.4","1.03002576026266","1425179569","39.1","Competed in Olympic Games","1 June 1999",NA,"People's Republic of China",NA,NA,NA,NA,NA,"孙•佳旭",NA
"17200","298949","148059","Wang Haizhuo","Wang Haizhuo","Male",NA,NA,"23 April 2003","23 April 2003","19","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022","Freestyle Skiing","CHN","China","Halfpipe, Men",NA,"22","0","Winter Olympics","Halfpipe, Men","21019.45723093051","29956500996991.4","1.03002576026266","1425179569","39.1","Competed in Olympic Games","23 April 2003",NA,"People's Republic of China",NA,NA,NA,NA,NA,"王•海卓",NA
"17201","298950","148060","Zhao Yang","Zhao Yang","Male",NA,NA,"3 December 1992","3 December 1992","30","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022","Freestyle Skiing","CHN","China","Moguls, Men",NA,"30","0","Winter Olympics","Moguls, Men","21019.45723093051","29956500996991.4","1.03002576026266","1425179569","39.1","Competed in Olympic Games","3 December 1992",NA,"People's Republic of China",NA,NA,NA,NA,NA,"赵•洋",NA
"17202","298951","148061","Zhu Yi","Zhu Yi","Female",NA,NA,"19 September 2002","19 September 2002","20","20",NA,"USA","USA","United States",NA,NA,NA,"California","Westwood",NA,NA,"2022","Figure Skating","CHN","China","Singles, Women",NA,"27","0","Winter Olympics","Singles, Women","21019.45723093051","29956500996991.4","1.03002576026266","1425179569","39.1","Competed in Olympic Games","19 September 2002 in Westwood, California (USA)",NA,"People's Republic of China",NA,NA,NA,"Beverly Zhu",NA,"朱•易",NA
"17203","298952","148061","Zhu Yi","Zhu Yi","Female",NA,NA,"19 September 2002","19 September 2002","20","20",NA,"USA","USA","United States",NA,NA,NA,"California","Westwood",NA,NA,"2022","Figure Skating","CHN","China","Team, Mixed",NA,"5","0","Winter Olympics","Team, Mixed","21019.45723093051","29956500996991.4","1.03002576026266","1425179569","39.1","Competed in Olympic Games","19 September 2002 in Westwood, California (USA)",NA,"People's Republic of China",NA,NA,NA,"Beverly Zhu",NA,"朱•易",NA
"17204","298953","148062","Chen Tiya","Chen Tiya","Female","167","68","3 September 2002","3 September 2002","20","20",NA,"CAN","CAN","Canada","Canada",NA,NA,"Ontario","Hamilton",NA,NA,"2022","Ice Hockey","CHN","China","Ice Hockey, Women",NA,"9","0","Winter Olympics","Ice Hockey, Women","21019.45723093051","29956500996991.4","1.03002576026266","1425179569","39.1","Competed in Olympic Games","3 September 2002 in Hamilton, Ontario (CAN)",NA,"People's Republic of China","KRS Vanke Rays, Mytishchi (RUS)",NA,NA,"Tia Chan",NA,"陈•缇娅",NA
"17205","298954","148063","Fang Xin","Fang Xin","Female","170","54","10 May 1994","10 May 1994","28","28",NA,"CHN","CHN","China","China",NA,NA,"Heilongjiang","Harbin",NA,NA,"2022","Ice Hockey","CHN","China","Ice Hockey, Women",NA,"9","0","Winter Olympics","Ice Hockey, Women","21019.45723093051","29956500996991.4","1.03002576026266","1425179569","39.1","Competed in Olympic Games","10 May 1994 in Harbin, Heilongjiang (CHN)",NA,"People's Republic of China","KRS Vanke Rays, Mytishchi (RUS)",NA,NA,NA,NA,"方•新",NA
"17206","298955","148064","Fei Anna","Fei Anna","Female","169","62","13 October 2000","13 October 2000","22","22",NA,"USA","USA","United States","United States",NA,NA,"Michigan","Troy",NA,NA,"2022","Ice Hockey","CHN","China","Ice Hockey, Women",NA,"9","0","Winter Olympics","Ice Hockey, Women","21019.45723093051","29956500996991.4","1.03002576026266","1425179569","39.1","Competed in Olympic Games","13 October 2000 in Troy, Michigan (USA)",NA,"People's Republic of China","KRS Vanke Rays, Mytishchi (RUS)",NA,NA,"Ana Fairman",NA,"费•安娜",NA
"17207","298956","148065","Guan Yingying","Guan Yingying","Female","167","62","13 September 1995","13 September 1995","27","27",NA,"CHN","CHN","China","China",NA,NA,"Jilin","Shulan",NA,NA,"2022","Ice Hockey","CHN","China","Ice Hockey, Women",NA,"9","0","Winter Olympics","Ice Hockey, Women","21019.45723093051","29956500996991.4","1.03002576026266","1425179569","39.1","Competed in Olympic Games","13 September 1995 in Shulan, Jilin (CHN)",NA,"People's Republic of China","KRS Vanke Rays, Mytishchi (RUS)",NA,NA,NA,NA,"管•莹莹",NA
"17208","298957","148066","He Xin","He Xin","Female","168","58","24 July 1996","24 July 1996","26","26",NA,"CHN","CHN","China","China",NA,NA,"Heilongjiang","Harbin",NA,NA,"2022","Ice Hockey","CHN","China","Ice Hockey, Women",NA,"9","0","Winter Olympics","Ice Hockey, Women","21019.45723093051","29956500996991.4","1.03002576026266","1425179569","39.1","Competed in Olympic Games","24 July 1996 in Harbin, Heilongjiang (CHN)",NA,"People's Republic of China","KRS Vanke Rays, Mytishchi (RUS)",NA,NA,NA,NA,"何•欣",NA
"17209","298958","148067","Hu Baozhen","Hu Baozhen","Female","172","69","24 September 1994","24 September 1994","28","28",NA,"USA","USA","United States","United States",NA,NA,"Minnesota","Plymouth",NA,NA,"2022","Ice Hockey","CHN","China","Ice Hockey, Women",NA,"9","0","Winter Olympics","Ice Hockey, Women","21019.45723093051","29956500996991.4","1.03002576026266","1425179569","39.1","Competed in Olympic Games","24 September 1994 in Plymouth, Minnesota (USA)",NA,"People's Republic of China","KRS Vanke Rays, Mytishchi (RUS)",NA,NA,"Maddie Woo",NA,"胡•宝珍",NA
"17210","298959","148068","Huang Huier","Huang Huier","Female","162","61","5 September 2000","5 September 2000","22","22",NA,"CAN","CAN","Canada","Canada",NA,NA,"British Columbia","Vancouver",NA,NA,"2022","Ice Hockey","CHN","China","Ice Hockey, Women",NA,"9","0","Winter Olympics","Ice Hockey, Women","21019.45723093051","29956500996991.4","1.03002576026266","1425179569","39.1","Competed in Olympic Games","5 September 2000 in Vancouver, British Columbia (CAN)",NA,"People's Republic of China","KRS Vanke Rays, Mytishchi (RUS)",NA,NA,"Camryn Elise Wong",NA,"黄•慧儿",NA
"17211","298960","148069","Kang Mulan","Kang Mulan","Female","162","67","14 June 2001","14 June 2001","21","21",NA,"CAN","CAN","Canada","Canada",NA,NA,"Alberta","Okotoks",NA,NA,"2022","Ice Hockey","CHN","China","Ice Hockey, Women",NA,"9","0","Winter Olympics","Ice Hockey, Women","21019.45723093051","29956500996991.4","1.03002576026266","1425179569","39.1","Competed in Olympic Games","14 June 2001 in Okotoks, Alberta (CAN)",NA,"People's Republic of China","KRS Vanke Rays, Mytishchi (RUS)","Kassy",NA,"Kasundra Primylean Betinol",NA,"康•木兰",NA
"17212","298962","148071","Li Qianhua","Li Qianhua","Female","165","65","6 June 2002","6 June 2002","20","20",NA,"CHN","CHN","China","China",NA,NA,"Hebei","Baoding",NA,NA,"2022","Ice Hockey","CHN","China","Ice Hockey, Women",NA,NA,"0","Winter Olympics","Ice Hockey, Women","21019.45723093051","29956500996991.4","1.03002576026266","1425179569","39.1","Non-starter","6 June 2002 in Baoding, Hebei (CHN)",NA,"People's Republic of China","KRS Vanke Rays, Mytishchi (RUS)",NA,NA,NA,NA,"李•千华",NA
"17213","298963","148072","Lin Jiaxin","Lin Jiaxin","Female","160","61","1 April 2002","1 April 2002","20","20",NA,"CAN",NA,"Canada",NA,NA,NA,NA,NA,NA,NA,"2022","Ice Hockey","CHN","China","Ice Hockey, Women",NA,"9","0","Winter Olympics","Ice Hockey, Women","21019.45723093051","29956500996991.4","1.03002576026266","1425179569","39.1","Competed in Olympic Games","1 April 2002 in Etobicoke, Toronto, Ontario (CAN)",NA,"People's Republic of China","KRS Vanke Rays, Mytishchi (RUS)",NA,NA,"Taylor Lum",NA,"林•嘉欣",NA
"17214","298964","148073","Lin Ni","Lin Ni","Female","160","58","29 April 1991","29 April 1991","31","31",NA,"USA","USA","United States","United States",NA,NA,"California","San José",NA,NA,"2022","Ice Hockey","CHN","China","Ice Hockey, Women",NA,"9","0","Winter Olympics","Ice Hockey, Women","21019.45723093051","29956500996991.4","1.03002576026266","1425179569","39.1","Competed in Olympic Games","29 April 1991 in San José, California (USA)",NA,"People's Republic of China","KRS Vanke Rays, Mytishchi (RUS)",NA,NA,"Rachel Nicole Llanes",NA,"林•尼",NA
"17215","298965","148074","Lin Qiqi","Lin Qiqi","Female","165","64","12 May 1996","12 May 1996","26","26",NA,"CAN","CAN","Canada","Canada",NA,NA,"British Columbia","Richmond",NA,NA,"2022","Ice Hockey","CHN","China","Ice Hockey, Women",NA,"9","0","Winter Olympics","Ice Hockey, Women","21019.45723093051","29956500996991.4","1.03002576026266","1425179569","39.1","Competed in Olympic Games","12 May 1996 in Richmond, British Columbia (CAN)",NA,"People's Republic of China","KRS Vanke Rays, Mytishchi (RUS)",NA,NA,"Leah Tamara Lum",NA,"林•绮琪",NA
"17216","298966","148075","Mi Le","Mi Le","Female","175","75","16 February 1996","16 February 1996","26","26",NA,"CAN","CAN","Canada","Canada",NA,NA,"British Columbia","North Vancouver",NA,NA,"2022","Ice Hockey","CHN","China","Ice Hockey, Women",NA,"9","0","Winter Olympics","Ice Hockey, Women","21019.45723093051","29956500996991.4","1.03002576026266","1425179569","39.1","Competed in Olympic Games","16 February 1996 in North Vancouver, British Columbia (CAN)",NA,"People's Republic of China","KRS Vanke Rays, Mytishchi (RUS)",NA,NA,"Hannah Miller",NA,NA,NA
"17217","298967","148076","Wang Yuqing","Wang Yuqing","Female","169","59","6 May 1994","6 May 1994","28","28",NA,"CHN","CHN","China","China",NA,NA,"Heilongjiang","Harbin",NA,NA,"2022","Ice Hockey","CHN","China","Ice Hockey, Women",NA,NA,"0","Winter Olympics","Ice Hockey, Women","21019.45723093051","29956500996991.4","1.03002576026266","1425179569","39.1","Non-starter","6 May 1994 in Harbin, Heilongjiang (CHN)",NA,"People's Republic of China","KRS Vanke Rays, Mytishchi (RUS)",NA,NA,NA,NA,"王•雨晴",NA
"17218","298968","148077","Wang Yuting","Wang Yuting","Female","170","67","29 March 1991","29 March 1991","31","31",NA,"CAN","CAN","Canada","Canada",NA,NA,"Nova Scotia","Sydney",NA,NA,"2022","Ice Hockey","CHN","China","Ice Hockey, Women",NA,"9","0","Winter Olympics","Ice Hockey, Women","21019.45723093051","29956500996991.4","1.03002576026266","1425179569","39.1","Competed in Olympic Games","29 March 1991 in Sydney, Nova Scotia (CAN)",NA,"People's Republic of China","KRS Vanke Rays, Mytishchi (RUS)",NA,NA,"Jessica Wong",NA,"王•玉婷",NA
"17219","298969","148078","Zhang Xifang","Zhang Xifang","Female","165","63","20 December 2000","20 December 2000","22","22",NA,"USA","USA","United States","United States",NA,NA,"Michigan","Commerce Township",NA,NA,"2022","Ice Hockey","CHN","China","Ice Hockey, Women",NA,"9","0","Winter Olympics","Ice Hockey, Women","21019.45723093051","29956500996991.4","1.03002576026266","1425179569","39.1","Competed in Olympic Games","20 December 2000 in Commerce Township, Michigan (USA)",NA,"People's Republic of China","KRS Vanke Rays, Mytishchi (RUS)",NA,NA,"Anna Segedi",NA,"张•喜芳",NA
"17220","298970","148079","Zhao Qinan","Zhao Qinan","Female","170","60","29 August 1997","29 August 1997","25","25",NA,"CHN","CHN","China","China",NA,NA,"Heilongjiang","Harbin",NA,NA,"2022","Ice Hockey","CHN","China","Ice Hockey, Women",NA,"9","0","Winter Olympics","Ice Hockey, Women","21019.45723093051","29956500996991.4","1.03002576026266","1425179569","39.1","Competed in Olympic Games","29 August 1997 in Harbin, Heilongjiang (CHN)",NA,"People's Republic of China","KRS Vanke Rays, Mytishchi (RUS)",NA,NA,NA,NA,"赵•启男",NA
"17221","298971","148080","Zhou Jiaying","Zhou Jiaying","Female","175","65","4 October 1995","4 October 1995","27","27",NA,"CAN","CAN","Canada","Canada",NA,NA,"British Columbia","Nelson",NA,NA,"2022","Ice Hockey","CHN","China","Ice Hockey, Women",NA,"9","0","Winter Olympics","Ice Hockey, Women","21019.45723093051","29956500996991.4","1.03002576026266","1425179569","39.1","Competed in Olympic Games","4 October 1995 in Nelson, British Columbia (CAN)",NA,"People's Republic of China","KRS Vanke Rays, Mytishchi (RUS)",NA,NA,"Kimberly Newell",NA,"周•嘉鹰",NA
"17222","298972","148081","Zhu Rui","Zhu Rui","Female","162","58","23 April 1998","23 April 1998","24","24",NA,"CHN","CHN","China","China",NA,NA,"Heilongjiang","Harbin",NA,NA,"2022","Ice Hockey","CHN","China","Ice Hockey, Women",NA,"9","0","Winter Olympics","Ice Hockey, Women","21019.45723093051","29956500996991.4","1.03002576026266","1425179569","39.1","Competed in Olympic Games","23 April 1998 in Harbin, Heilongjiang (CHN)",NA,"People's Republic of China","KRS Vanke Rays, Mytishchi (RUS)",NA,NA,NA,NA,"朱•瑞",NA
"17223","298973","148082","Chen Zimeng","Chen Zimeng","Male","175","80","25 June 1997","25 June 1997","25","25",NA,"CHN","CHN","China","China",NA,NA,"Beijing","Beijing",NA,NA,"2022","Ice Hockey","CHN","China","Ice Hockey, Men",NA,"12","0","Winter Olympics","Ice Hockey, Men","21019.45723093051","29956500996991.4","1.03002576026266","1425179569","39.1","Competed in Olympic Games","25 June 1997 in Beijing, Beijing (CHN)",NA,"People's Republic of China","HC Kunlun Red Star, Beijing (CHN)",NA,NA,NA,NA,"陈•梓蒙",NA
"17224","298974","148083","Aoxibofu Dannisi","Aoxibofu Dannisi","Male","182","90","9 May 1987","9 May 1987","35","35",NA,"RUS","RUS","Russia","Russia",NA,NA,"Moskva","Moskva (Moscow)",NA,NA,"2022","Ice Hockey","CHN","China","Ice Hockey, Men",NA,"12","0","Winter Olympics","Ice Hockey, Men","21019.45723093051","29956500996991.4","1.03002576026266","1425179569","39.1","Competed in Olympic Games","9 May 1987 in Moskva (Moscow), Moskva (RUS)",NA,"People's Republic of China","HC Kunlun Red Star, Beijing (CHN)",NA,NA,"Denis Andreyevich Osipov",NA,"奥西波夫•丹尼斯·",NA
"17225","298975","148084","Fu Jiang","Fu Jiang","Male","183","86","19 May 1994","19 May 1994","28","28",NA,"CAN","CAN","Canada","Canada",NA,NA,"Alberta","Edmonton",NA,NA,"2022","Ice Hockey","CHN","China","Ice Hockey, Men",NA,"12","0","Winter Olympics","Ice Hockey, Men","21019.45723093051","29956500996991.4","1.03002576026266","1425179569","39.1","Competed in Olympic Games","19 May 1994 in Edmonton, Alberta (CAN)",NA,"People's Republic of China","HC Kunlun Red Star, Beijing (CHN)",NA,NA,"Spencer Foo",NA,"福•将",NA
"17226","298976","148085","Fu Shuai","Fu Shuai","Male","185","78","12 September 1998","12 September 1998","24","24",NA,"CAN","CAN","Canada","Canada",NA,NA,"Alberta","Edmonton",NA,NA,"2022","Ice Hockey","CHN","China","Ice Hockey, Men",NA,"12","0","Winter Olympics","Ice Hockey, Men","21019.45723093051","29956500996991.4","1.03002576026266","1425179569","39.1","Competed in Olympic Games","12 September 1998 in Edmonton, Alberta (CAN)",NA,"People's Republic of China","HC Kunlun Red Star, Beijing (CHN)",NA,NA,"Parker Foo",NA,"福•帅",NA
"17227","298977","148086","Guo Jianing","Guo Jianing","Male","177","77","26 April 2000","26 April 2000","22","22",NA,"CHN",NA,"China",NA,NA,NA,NA,NA,NA,NA,"2022","Ice Hockey","CHN","China","Ice Hockey, Men",NA,NA,"0","Winter Olympics","Ice Hockey, Men","21019.45723093051","29956500996991.4","1.03002576026266","1425179569","39.1","Non-starter","26 April 2000 in ? (CHN)",NA,"People's Republic of China","HC Kunlun Red Star, Beijing (CHN)",NA,NA,NA,NA,"国•家宁",NA
"17228","298978","148087","Han Pengfei","Han Pengfei","Male","181","80","29 June 1989","29 June 1989","33","33",NA,"CHN",NA,"China",NA,NA,NA,NA,NA,NA,NA,"2022","Ice Hockey","CHN","China","Ice Hockey, Men",NA,NA,"0","Winter Olympics","Ice Hockey, Men","21019.45723093051","29956500996991.4","1.03002576026266","1425179569","39.1","Non-starter","29 June 1989 in ? (CHN)",NA,"People's Republic of China","HC Kunlun Red Star, Beijing (CHN)",NA,NA,NA,NA,"韩•鹏飞",NA
"17229","298979","148088","Jian An","Jian An","Male","187","86","15 September 1990","15 September 1990","32","32",NA,"USA","USA","United States","United States",NA,NA,"California","Irvine",NA,NA,"2022","Ice Hockey","CHN","China","Ice Hockey, Men",NA,"12","0","Winter Olympics","Ice Hockey, Men","21019.45723093051","29956500996991.4","1.03002576026266","1425179569","39.1","Competed in Olympic Games","15 September 1990 in Irvine, California (USA)",NA,"People's Republic of China","HC Kunlun Red Star, Beijing (CHN)",NA,NA,"Cory Joseph Kane",NA,"建•安",NA
"17230","298980","148089","Kailiaosi Jieke","Kailiaosi Jieke","Male",NA,NA,"8 March 1991","8 March 1991","31","31",NA,"USA","USA","United States","United States",NA,NA,"Illinois","Chicago",NA,NA,"2022","Ice Hockey","CHN","China","Ice Hockey, Men",NA,"12","0","Winter Olympics","Ice Hockey, Men","21019.45723093051","29956500996991.4","1.03002576026266","1425179569","39.1","Competed in Olympic Games","8 March 1991 in Chicago, Illinois (USA)",NA,"People's Republic of China","HC Kunlun Red Star, Beijing (CHN)",NA,NA,"Jake Chelios",NA,"凯利奥斯 •杰克",NA
"17231","298981","148090","Shimisi Jieruimi","Shimisi Jieruimi","Male","183","80","13 April 1989","13 April 1989","33","33",NA,"USA","USA","United States","United States",NA,NA,"Michigan","Dearborn",NA,NA,"2022","Ice Hockey","CHN","China","Ice Hockey, Men",NA,"12","0","Winter Olympics","Ice Hockey, Men","21019.45723093051","29956500996991.4","1.03002576026266","1425179569","39.1","Competed in Olympic Games","13 April 1989 in Dearborn, Michigan (USA)",NA,"People's Republic of China","HC Kunlun Red Star, Beijing (CHN)",NA,NA,"Jeremy Smith",NA,"史密斯•杰瑞米",NA
"17232","298982","148091","Liu Jie","Liu Jie","Male","180","88","23 April 1995","23 April 1995","27","27",NA,"CAN","CAN","Canada","Canada",NA,NA,"British Columbia","Vancouver",NA,NA,"2022","Ice Hockey","CHN","China","Ice Hockey, Men",NA,"12","0","Winter Olympics","Ice Hockey, Men","21019.45723093051","29956500996991.4","1.03002576026266","1425179569","39.1","Competed in Olympic Games","23 April 1995 in Vancouver, British Columbia (CAN)",NA,"People's Republic of China","HC Kunlun Red Star, Beijing (CHN)",NA,NA,"Jason Fram",NA,"刘•杰",NA
"17233","298983","148092","Luo Jia","Luo Jia","Male","179","82","1 November 1992","1 November 1992","30","30",NA,"CAN","CAN","Canada","Canada",NA,NA,"British Columbia","Burnaby",NA,NA,"2022","Ice Hockey","CHN","China","Ice Hockey, Men",NA,"12","0","Winter Olympics","Ice Hockey, Men","21019.45723093051","29956500996991.4","1.03002576026266","1425179569","39.1","Competed in Olympic Games","1 November 1992 in Burnaby, British Columbia (CAN)",NA,"People's Republic of China","HC Kunlun Red Star, Beijing (CHN)",NA,NA,NA,NA,"骆•嘉",NA
"17234","298984","148093","Ouban Yongli","Ouban Yongli","Male","190","82","15 April 2000","15 April 2000","22","22",NA,"CAN","CAN","Canada","Canada",NA,NA,"British Columbia","Coquitlam",NA,NA,"2022","Ice Hockey","CHN","China","Ice Hockey, Men",NA,"12","0","Winter Olympics","Ice Hockey, Men","21019.45723093051","29956500996991.4","1.03002576026266","1425179569","39.1","Competed in Olympic Games","15 April 2000 in Coquitlam, British Columbia (CAN)",NA,"People's Republic of China","HC Kunlun Red Star, Beijing (CHN)",NA,NA,"Paris O'Brien",NA,"欧班•永利",NA
"17235","298985","148094","Sipulaoer Ruian","Sipulaoer Ruian","Male","193","93","13 January 1993","13 January 1993","29","29",NA,"CAN","CAN","Canada","Canada",NA,NA,"Ontario","Mississauga",NA,NA,"2022","Ice Hockey","CHN","China","Ice Hockey, Men",NA,"12","0","Winter Olympics","Ice Hockey, Men","21019.45723093051","29956500996991.4","1.03002576026266","1425179569","39.1","Competed in Olympic Games","13 January 1993 in Mississauga, Ontario (CAN)",NA,"People's Republic of China","HC Kunlun Red Star, Beijing (CHN)",NA,NA,"Ryan Sproul",NA,"斯普劳尔•瑞安",NA
"17236","298986","148095","Wang Taile","Wang Taile","Male","175","78","28 February 1996","28 February 1996","26","26",NA,"CAN","CAN","Canada","Canada",NA,NA,"Alberta","Cochrane",NA,NA,"2022","Ice Hockey","CHN","China","Ice Hockey, Men",NA,"12","0","Winter Olympics","Ice Hockey, Men","21019.45723093051","29956500996991.4","1.03002576026266","1425179569","39.1","Competed in Olympic Games","28 February 1996 in Cochrane, Alberta (CAN)",NA,"People's Republic of China","HC Kunlun Red Star, Beijing (CHN)",NA,NA,"Tyler Wong",NA,"王•泰勒",NA
"17237","298987","148096","Wei Ruike","Wei Ruike","Male","185","85","7 June 1991","7 June 1991","31","31",NA,"CAN","CAN","Canada","Canada",NA,NA,"Ontario","Markham",NA,NA,"2022","Ice Hockey","CHN","China","Ice Hockey, Men",NA,"12","0","Winter Olympics","Ice Hockey, Men","21019.45723093051","29956500996991.4","1.03002576026266","1425179569","39.1","Competed in Olympic Games","7 June 1991 in Markham, Ontario (CAN)",NA,"People's Republic of China","HC Kunlun Red Star, Beijing (CHN)",NA,NA,"Ethen Werek",NA,"韦•瑞克",NA
"17238","298988","148097","Xiang Xudong","Xiang Xudong","Male","177","80","24 August 1995","24 August 1995","27","27",NA,"CHN","CHN","China","China",NA,NA,"Heilongjiang","Harbin",NA,NA,"2022","Ice Hockey","CHN","China","Ice Hockey, Men",NA,NA,"0","Winter Olympics","Ice Hockey, Men","21019.45723093051","29956500996991.4","1.03002576026266","1425179569","39.1","Non-starter","24 August 1995 in Harbin, Heilongjiang (CHN)",NA,"People's Republic of China","HC Kunlun Red Star, Beijing (CHN)",NA,NA,NA,NA,"项•旭东",NA
